22,-1,0.000000,0.000000,0.000000,0.000000
8,-1,0.000000,0.000000,0.000000,0.000000
24,-1,0.000000,0.000000,0.000000,0.000000
33,2,7.200000,2.000000,2.000000,4.556399
18,1,14.400000,2.000000,4.000000,9.526833
24,1,3.000000,6.000000,2.000000,9.526833
32,-1,0.000000,0.000000,0.000000,0.000000
18,1,14.400000,2.000000,4.000000,4.668450
24,1,3.000000,6.000000,2.000000,4.668450
32,-1,0.000000,0.000000,0.000000,0.000000
