22,-1,0.000000,0,0.000000
8,-1,0.000000,0,0.000000
24,-1,0.000000,0,0.000000
33,2,0.300000,2,0.825000
18,1,1.000000,4,1.000000
24,1,0.300000,2,0.825000
32,-1,0.000000,0,0.000000
18,1,0.400000,2,0.852604
24,1,0.300000,2,0.825000
32,-1,0.000000,0,0.000000
