22,-1,0.000000,0.000000,0.000000,0.000000
8,-1,0.000000,0.000000,0.000000,0.000000
24,-1,0.000000,0.000000,0.000000,0.000000
33,2,1.000000,1.000000,0.500000,1.000000
18,1,1.000000,1.000000,1.000000,1.000000
24,1,1.000000,1.000000,0.500000,1.000000
32,-1,0.000000,0.000000,0.000000,0.000000
18,1,1.000000,1.000000,1.000000,0.508680
24,1,1.000000,1.000000,0.500000,1.000000
32,-1,0.000000,0.000000,0.000000,0.000000
