22,-1,0.000000,0.000000,0.000000,0.000000
8,-1,0.000000,0.000000,0.000000,0.000000
24,-1,0.000000,0.000000,0.000000,0.000000
33,2,0.300000,0.200000,0.100000,0.225000
18,1,0.400000,0.200000,0.100000,0.300000
24,1,0.300000,0.200000,0.100000,0.225000
32,-1,0.000000,0.000000,0.000000,0.000000
18,1,0.301736,0.150868,0.100000,0.300000
24,1,0.300000,0.200000,0.100000,0.225000
32,-1,0.000000,0.000000,0.000000,0.000000
